doc_id,sentence_id,token_id,token,pos,head_token_id,dep_rel,previous_token,previous_pos,intensified,movie,text,genero
text612,1,6,preciso,ADJ,5,amod,momento,NOUN,0,kiki,"SEÑORA: Parece el momento preciso. Ah, eso está bien.",masculino
text615,2,5,pequeño,ADJ,6,amod,un,DET,0,kiki,"SEÑORA: Sí, eso estará bien. Bueno, tomemos un pequeño descanso.",masculino
text621,1,3,apresurado,ADJ,1,amod,:,PUNCT,0,kiki,"KIKI: Apresurado! Si vuelo a máxima velocidad, puedo llegar",masculino
text621,2,4,máxima,ADJ,5,amod,a,ADP,0,kiki,"KIKI: Apresurado! Si vuelo a máxima velocidad, puedo llegar",femenino
text623,1,6,listo,ADJ,1,acl,está,AUX,0,kiki,BERTHA: El té está listo. Ven por acá.,masculino
text626,1,3,seguro,ADJ,1,amod,:,PUNCT,0,kiki,"KIKI: Seguro, puedo llegar en 15 minutos.",masculino
text627,1,13,atrasado,ADJ,5,advmod,minutos,NOUN,0,kiki,"SEÑORA: Oh, no!! Ese reloj está 10 minutos atrasado!",masculino
text644,1,7,hermoso,ADJ,5,amod,tan,ADV,1,kiki,KIKI: Fue un clima tan hermoso hasta ahora.,masculino
text651,1,7,mojado,ADJ,1,acl,todo,PRON,0,kiki,"NIETA: Oh, está todo mojado.",masculino
text655,2,7,nuevo,ADJ,6,fixed,de,ADP,0,kiki,NIETA: Es de la Abuela. Envió un pastel de arenque de nuevo.,masculino
text664,1,6,gran,ADJ,7,amod,un,DET,0,kiki,OSONO: Ese fue un gran aguacero. Ese chico esperó por un largo,neutral
text664,2,6,largo,ADJ,3,advmod,un,DET,0,kiki,OSONO: Ese fue un gran aguacero. Ese chico esperó por un largo,masculino
text669,1,1,hambriento,ADJ,1,ROOT,estoy,AUX,0,kiki,hambriento.,masculino
text670,1,5,siguiente,ADJ,4,amod,mañana,NOUN,0,kiki,(A la mañana siguiente...),neutral
text677,1,8,solo,ADJ,10,advmod,es,AUX,0,kiki,OSONO: (se ríe) Es solo un resfriado. Te traeré un poco de,masculino
text680,1,4,mejor,ADJ,1,acl,es,AUX,0,kiki,"OSONO: Es mejor comer un poco, aún si no quieres.",femenino
text683,1,6,mejor,ADJ,1,acl,lo,PRON,0,kiki,OSONO: Esto es lo mejor para alguien que tiene un resfriado.,femenino
text684,2,2,caliente,ADJ,2,ROOT,está,AUX,0,kiki,"Toma, Jiji. Está caliente, así que ten cuidado.",neutral
text685,1,11,caliente,ADJ,7,advcl,está,AUX,0,kiki,"(a Kiki:) Ahora, come algo mientras está caliente.",neutral
text687,1,5,necesario,ADJ,1,acl,absolutamente,ADV,1,kiki,KIKI: Es absolutamente necesario que lo haga?,masculino
text688,1,8,saludable,ADJ,6,xcomp,estar,AUX,0,kiki,"OSONO: Bueno, si quieres estar saludable de nuevo. Ah, sí.",neutral
text688,1,10,nuevo,ADJ,9,fixed,de,ADP,0,kiki,"OSONO: Bueno, si quieres estar saludable de nuevo. Ah, sí.",masculino
text690,1,4,enferma,ADJ,1,ccomp,estabas,AUX,0,kiki,"dije que estabas enferma, dijo, ""Quiere decir que las",femenino
text698,1,5,siguiente,ADJ,4,amod,mañana,NOUN,0,kiki,(A la mañana siguiente...),neutral
text707,1,5,suficiente,ADJ,1,acl,es,AUX,0,kiki,OSONO: Esto es suficiente?,neutral
text710,1,4,correcta,ADJ,3,amod,persona,NOUN,0,kiki,a la persona correcta.,femenino
text719,1,4,hermoso,ADJ,1,amod,que,SCONJ,0,kiki,KIKI: Que hermoso...,masculino
text721,1,9,llamado,ADJ,8,amod,alguien,PRON,0,kiki,"KIKI: No, estoy buscando a alguien llamado Kopori.",masculino
text730,2,8,terrible,ADJ,8,ROOT,sido,AUX,0,kiki,TOMBO: Uh-huh. Y cómo estás; debió haber sido terrible esa lluvia.,neutral
text734,1,1,voladora,ADJ,1,ROOT,máquina,NOUN,0,kiki,voladora auto-propulsada. Mira. Las alas y el fuselaje están,femenino
text734,1,2,auto-propulsada,ADJ,1,advmod,voladora,ADJ,0,kiki,voladora auto-propulsada. Mira. Las alas y el fuselaje están,femenino
text739,1,3,dirigible,ADJ,1,appos,:,PUNCT,0,kiki,KIKI: Dirigible?,neutral
text742,1,3,bueno,ADJ,1,dep,:,PUNCT,0,kiki,"TOMBO: Bueno entonces, vamos!",masculino
text746,1,6,primera,ADJ,7,amod,mi,DET,0,kiki,KIKI: Esta es mi primera vez en una bicicleta.,femenino
text749,1,3,delantera,ADJ,2,amod,presión,NOUN,0,kiki,de presión delantera...Aquí vamos...Patea!,femenino
text755,1,8,cerrada,ADJ,7,amod,curva,NOUN,0,kiki,"TOMBO: Cuando lleguemos a la curva cerrada, agáchate al otro lado.",femenino
text759,1,3,genial,ADJ,3,ROOT,estuvo,AUX,0,kiki,Eso estuvo genial! Fantástico!,neutral
text760,1,10,dirigible,ADJ,7,obj,',PROPN,0,kiki,KIKI: Eso es lo que llamas un 'dirigible'?,neutral
text766,2,4,graciosa,ADJ,2,dep,de,ADP,0,kiki,TOMBO: Así de graciosa es mi cara?,femenino
text767,3,7,asustada,ADJ,2,conj,muy,ADV,1,kiki,"KIKI: ...No es eso...Lo siento, pero estaba muy asustada...",femenino
text768,1,8,asustado,ADJ,8,ROOT,estaba,AUX,0,kiki,"TOMBO: (rie) También estaba asustado. Hey, usaste tu magia hace",masculino
text770,3,6,arruinada,ADJ,6,ROOT,está,AUX,0,kiki,"KIKI: No lo sé; Estaba en trance. Oh, tu bicicleta está arruinada.",femenino
text776,1,5,grandioso,ADJ,1,acl,es,AUX,0,kiki,TOMBO: No es grandioso? No sería maravilloso darle la vuelta,masculino
text776,2,3,maravilloso,ADJ,3,ROOT,sería,AUX,0,kiki,TOMBO: No es grandioso? No sería maravilloso darle la vuelta,masculino
text778,1,4,primera,ADJ,5,amod,la,DET,0,kiki,gusto de la primera vez que volaste?,femenino
text779,1,9,joven,ADJ,4,advcl,muy,ADV,1,kiki,"KIKI: No recuerdo, porque era muy joven, pero mi madre dijo que",femenino
text780,1,6,asustada,ADJ,6,ROOT,poquito,ADV,1,kiki,no estaba ni un poquito asustada.,femenino
text786,2,3,perfecto,ADJ,2,obj,funciona,VERB,0,kiki,TOMBO: Así que es eso? Pero funciona perfecto para tu talento.,masculino
text787,1,3,genial,ADJ,3,ROOT,es,AUX,0,kiki,Eso es genial.,neutral
text788,1,4,contenta,ADJ,1,acl,estoy,AUX,0,kiki,"KIKI: Estoy contenta de haber venido aquí hoy, porque no me sentía",femenino
text789,1,1,segura,ADJ,1,ROOT,sentía,VERB,0,kiki,"segura. Cuando veo el océano, siento como que fuera a mejorar.",femenino
text791,1,6,bueno,ADJ,1,acl,eres,AUX,0,kiki,"KIKI: Tombo, eres bueno, cierto?",masculino
text791,1,8,cierto,ADJ,6,advmod,",",PUNCT,0,kiki,"KIKI: Tombo, eres bueno, cierto?",masculino
text793,1,10,juvenil,ADJ,9,amod,delincuente,NOUN,0,kiki,"KIKI: Bueno, al principio parecías un delincuente juvenil.",neutral
text794,1,15,juvenil,ADJ,14,amod,delincuente,NOUN,0,kiki,"TOMBO: Eso es lo que mi madre siempre dice, ""Este delincuente juvenil",neutral
text798,1,4,grandes,ADJ,5,amod,:,PUNCT,0,kiki,CHICA A: Grandes noticias!,neutral
text800,1,5,grandioso,ADJ,4,amod,algo,PRON,0,kiki,CHICA A: Algo grandioso! Rápido!,masculino
text815,2,3,enojada,ADJ,3,ROOT,estás,AUX,0,kiki,TOMBO: Qué pasó? Porqué estás enojada?,femenino
text816,1,5,enojada,ADJ,1,acl,estoy,AUX,0,kiki,KIKI: No estoy enojada; Tengo trabajo que hacer. (sale),femenino
text821,1,9,rencorosa,ADJ,8,obj,volví,VERB,0,kiki,"tengo un amigo, de repente me volví rencorosa. Parece",femenino
text822,1,4,calmada,ADJ,7,amod,la,DET,0,kiki,como si la calmada y alegre Kiki desapareció...(Jiji se va),femenino
text822,1,6,alegre,ADJ,4,conj,y,CCONJ,0,kiki,como si la calmada y alegre Kiki desapareció...(Jiji se va),neutral
text823,1,5,frío,ADJ,4,amod,corazón,NOUN,0,kiki,...? Qué corazón frío...,masculino
text825,1,9,linda,ADJ,6,csubj,tan,ADV,1,kiki,"KIKI: Jiji, no importa que tan linda sea la amiga que conociste,",femenino
text835,1,5,siguiente,ADJ,4,amod,mañana,NOUN,0,kiki,(A la mañana siguiente...),neutral
text837,1,5,debilitada,ADJ,1,acl,muy,ADV,1,kiki,KIKI: Está muy debilitada. Tendré que cancelar mi servicio,femenino
text838,3,6,completo,ADJ,5,amod,tiempo,NOUN,0,kiki,"de entrega. Pero entonces, Ayudaré tiempo completo en",masculino
text840,2,3,mágicos,ADJ,2,amod,poderes,NOUN,0,kiki,"OSONO: Bueno, ese no es problema. Tu poderes mágicos regresarán,",masculino
text841,1,1,cierto,ADJ,1,ROOT,",",PUNCT,0,kiki,cierto?,masculino
text846,2,2,fantastico,ADJ,2,ROOT,fue,AUX,0,kiki,El capitán nos dejó ir en un vuelo de prueba. Fue fantastico!,masculino
text851,2,3,blanca,ADJ,3,ROOT,tan,ADV,1,kiki,"OSONO: Qué te pasa, Kiki? Estás tan blanca como una hoja de papel.",femenino
text856,1,3,misma,ADJ,2,amod,yo,PRON,0,kiki,vine yo misma.,femenino
text863,1,8,bonita,ADJ,6,amod,muy,ADV,1,kiki,URSULA: Esta es una habitación muy bonita.,femenino
text867,3,5,relleno,ADJ,4,amod,gato,NOUN,0,kiki,"URSULA: (a Jiji) Ajá, es verdad! Exactamente como ese gato relleno!",masculino
text869,1,5,correcto,ADJ,4,amod,camino,NOUN,0,kiki,Vas por el camino correcto? No está iendo bien?,masculino
text873,1,12,desanimada,ADJ,10,xcomp,poco,ADV,1,kiki,"URSULA: En la calle, pensé que parecías un poco desanimada. Así que",femenino
text879,1,1,decidido,ADJ,1,ROOT,",",PUNCT,0,kiki,decidido. Vámonos en seguida.,masculino
text884,1,4,hermoso,ADJ,1,amod,qué,DET,0,kiki,KIKI: Qué hermoso...!,masculino
text886,2,8,hermosa,ADJ,9,amod,esta,DET,0,kiki,URSULA: Qué pasa? Nadie se va a fijar en esta hermosa chica?,femenino
text890,1,7,hermosas,ADJ,8,amod,estás,DET,0,kiki,URSULA: Y no notó estás hermosas piernas?,femenino
text893,1,5,buenos,ADJ,6,amod,hicimos,VERB,0,kiki,"URSULA: Nos hicimos buenos amigos. Ya-hoo, Estoy en casa!",masculino
text894,1,3,buen,ADJ,4,amod,:,PUNCT,0,kiki,"KIKI: Buen día. Por favor, perdónenme por la última vez.",neutral
text894,2,7,última,ADJ,8,amod,la,DET,0,kiki,"KIKI: Buen día. Por favor, perdónenme por la última vez.",femenino
text897,1,3,bueno,ADJ,1,appos,:,PUNCT,0,kiki,URSULA: Bueno?,masculino
text898,1,4,maravilloso,ADJ,1,acl,es,AUX,0,kiki,KIKI: Es maravilloso...,masculino
text900,3,8,correcta,ADJ,9,amod,la,DET,0,kiki,"cuadro. Pero sabes, no podía conseguir la correcta cara",femenino
text904,1,7,hermosa,ADJ,1,acl,tan,ADV,1,kiki,KIKI: Pero no soy tan hermosa.,femenino
text905,1,8,bonita,ADJ,9,amod,una,DET,0,kiki,URSULA: (ríe) Tienes una bonita cara. Está mejor ahora que antes.,femenino
text905,2,2,mejor,ADJ,2,ROOT,está,AUX,0,kiki,URSULA: (ríe) Tienes una bonita cara. Está mejor ahora que antes.,femenino
text909,1,8,parecidas,ADJ,8,ROOT,muy,ADV,1,kiki,"La magia y la pintura son muy parecidas. Sabes, muchas",femenino
text921,1,9,nuevo,ADJ,8,fixed,de,ADP,0,kiki,de repente tengo la irgencia de dibujar de nuevo.,masculino
text933,1,4,difícil,ADJ,1,acl,fue,AUX,0,kiki,KIKI: Fue difícil?,neutral
text934,1,5,difícil,ADJ,1,acl,es,AUX,0,kiki,"URSULA: Aún es difícil. Pero después, los resultados...Ellos parecen",neutral
text935,1,4,mejores,ADJ,4,ROOT,poco,ADV,1,kiki,ser un poco mejores que antes.,neutral
text938,1,4,lindo,ADJ,1,acl,es,AUX,0,kiki,"URSULA: Es lindo ser una bruja, cierto? Me gusta la idea-- ser una",masculino
text938,1,9,cierto,ADJ,4,dep,",",PUNCT,0,kiki,"URSULA: Es lindo ser una bruja, cierto? Me gusta la idea-- ser una",masculino
text940,1,1,dada,ADJ,1,ROOT,energía,NOUN,0,kiki,"dada por los dioses o alguien, cierto? Aunque gracias a eso,",femenino
text940,1,8,cierto,ADJ,1,advmod,",",PUNCT,0,kiki,"dada por los dioses o alguien, cierto? Aunque gracias a eso,",masculino
text942,1,9,mágicos,ADJ,8,amod,poderes,NOUN,0,kiki,KIKI: Yo nunca pensé en mis poderes mágicos. Solía pensar que este,masculino
text943,1,6,pasada,ADJ,5,amod,costumbre,NOUN,0,kiki,entrenamiento era solo una costumbre pasada de moda...Estaba,femenino
text944,1,2,contenta,ADJ,2,ROOT,tan,ADV,1,kiki,"tan contenta de que vinieras hoy. Si estuviera sola, solo",femenino
text944,2,3,sola,ADJ,3,ROOT,estuviera,AUX,0,kiki,"tan contenta de que vinieras hoy. Si estuviera sola, solo",femenino
text944,2,5,solo,ADJ,3,amod,",",PUNCT,0,kiki,"tan contenta de que vinieras hoy. Si estuviera sola, solo",masculino
text948,1,6,hermosa,ADJ,1,acl,tan,ADV,1,kiki,KIKI: Aunque es tan hermosa?,femenino
text949,1,12,triste,ADJ,11,amod,cara,NOUN,0,kiki,"URSULA: Cuando te encontré hoy, y ví tu cara triste, pensé,",neutral
text950,1,8,inspirada,ADJ,4,conj,estuve,AUX,0,kiki,"'Esa es', y estuve inspirada.",femenino
text952,1,8,empatadas,ADJ,8,ROOT,estamos,AUX,0,kiki,"URSULA: (ríe) Ahora estamos empatadas. Esta bien, voy a apagarla.",femenino
text959,1,5,siguiente,ADJ,4,amod,mañana,NOUN,0,kiki,"(A la mañana siguiente, en la panadería...)",neutral
text961,1,3,debido,ADJ,7,case,pueblo,NOUN,0,kiki,"este pueblo debido a la fuerte tormenta, ha terminado",masculino
text961,1,6,fuerte,ADJ,7,amod,la,DET,0,kiki,"este pueblo debido a la fuerte tormenta, ha terminado",neutral
text973,1,3,buen,ADJ,4,amod,:,PUNCT,0,kiki,KIKI: Buen día.,neutral
text979,1,2,final,ADJ,1,amod,revisión,NOUN,0,kiki,revisión final parece estar casi completa...,neutral
text979,1,6,completa,ADJ,3,xcomp,casi,ADV,1,kiki,revisión final parece estar casi completa...,femenino
text981,1,3,bienvenida,ADJ,1,appos,:,PUNCT,0,kiki,SEÑORA: Bienvenida. Por favor perdóname por no pararme. El clima,femenino
text982,1,2,lindo,ADJ,2,ROOT,es,AUX,0,kiki,"es lindo pero mi piernas me están molestando. Bertha, lo",masculino
text985,2,3,divertido,ADJ,3,ROOT,es,AUX,0,kiki,SEÑORA: Todavía no. No es divertido? Está loca por los dirigibles.,masculino
text985,3,2,loca,ADJ,2,ROOT,está,AUX,0,kiki,SEÑORA: Todavía no. No es divertido? Está loca por los dirigibles.,femenino
text989,1,11,llamada,ADJ,10,amod,persona,NOUN,0,kiki,"SEÑORA: Me gustaría que lo entregaras a un persona llamada Kiki,",femenino
text991,3,2,contenta,ADJ,2,ROOT,estaría,AUX,0,kiki,de decir 'Gracias'. Estaría contenta también si al mismo,femenino
text994,1,4,segura,ADJ,1,acl,estoy,AUX,0,kiki,KIKI: Estoy segura que esa persona querrá saber también el,femenino
text995,3,2,divertido,ADJ,2,ROOT,sería,AUX,0,kiki,"cumpleaños de la Señora. Sería divertido, pensando en",masculino
text997,1,7,cierto,ADJ,5,amod,",",PUNCT,0,kiki,"SEÑORA: Eso es verdad, cierto.",masculino
text1002,1,5,serio,ADJ,6,amod,un,DET,0,kiki,TV: Es un serio problema! La cuerda se ha roto!! El,masculino
text1003,1,1,dirigible,ADJ,4,nsubj,el,DET,0,kiki,"dirigible está siendo soplado lejos. Ah, está",neutral
text1005,1,9,importante,ADJ,7,amod,más,ADV,1,kiki,"BERTHA: Ah, en el momento más importante...qué están mostrando!?",femenino
text1006,1,4,fuertes,ADJ,5,amod,estos,DET,0,kiki,SEÑORA: Estos fuertes vientos vienen algunas veces en el verano.,neutral
text1009,2,1,soplado,ADJ,1,ROOT,...,PUNCT,0,kiki,TV: Estamos aquí en el parque de la costa...Soplado por una,masculino
text1010,1,1,repentina,ADJ,2,amod,una,DET,0,kiki,"repentina ráfaga de viento, el ""Espíritu de Libertad""",femenino
text1014,1,6,mejor,ADJ,4,obj,lo,PRON,0,kiki,Están tratando de hacer lo mejor para anclar la última,femenino
text1014,1,10,última,ADJ,8,obj,la,DET,0,kiki,Están tratando de hacer lo mejor para anclar la última,femenino
text1016,2,6,lista,ADJ,2,ccomp,estuviera,AUX,0,kiki,sostenar la nave; parece como si estuviera lista para,femenino
text1018,1,2,tremendo,ADJ,3,amod,el,DET,0,kiki,El tremendo levantamiento del gas helio está halando el,masculino
text1018,1,6,helio,ADJ,5,amod,gas,NOUN,0,kiki,El tremendo levantamiento del gas helio está halando el,masculino
text1019,1,1,dirigible,ADJ,1,ROOT,el,DET,0,kiki,dirigible más y más alto. La poderosa fuerza del helio,neutral
text1019,1,5,alto,ADJ,2,conj,más,ADV,0,kiki,dirigible más y más alto. La poderosa fuerza del helio,masculino
text1019,3,2,poderosa,ADJ,3,amod,la,DET,0,kiki,dirigible más y más alto. La poderosa fuerza del helio,femenino
text1025,1,2,joven,ADJ,3,amod,un,DET,0,kiki,Un joven muchacho está siendo arrastrado con un patrulla!,femenino
text1026,1,3,terrible,ADJ,3,ROOT,es,AUX,0,kiki,Esto es terrible! Quién habría pensado algo así pasaría!?,neutral
text1031,1,4,terrible,ADJ,1,amod,qué,DET,0,kiki,BERTHA: Qué terrible!,neutral
text1034,1,5,traseros,ADJ,4,amod,compartimentos,NOUN,0,kiki,helio de los compartimentos traseros! Rápido!!,masculino
text1052,1,4,derecho,ADJ,3,obj,vuela,VERB,0,kiki,"KIKI: Vuela derecho, o te lanzaré al fuego!",masculino
text1058,1,5,suficiente,ADJ,6,amod,tenemos,VERB,0,kiki,"CAPITÁN: No tenemos suficiente gas! Antes de que nos estrellemos,",neutral
text1065,1,5,rápido,ADJ,3,advmod,más,ADV,1,kiki,KIKI: Vuela más rápido! Hey!!,masculino
text1066,1,8,tremendo,ADJ,9,amod,el,DET,0,kiki,ANUNCIADOR: Escuchen eso! Es el tremendo ruido del gas escapando.,masculino
text1069,3,2,atrapado,ADJ,2,ROOT,está,AUX,0,kiki,a caer!! Está atrapado! Se detuvo! Ha sido detenido!,masculino
text1072,2,7,valiente,ADJ,8,amod,ese,DET,0,kiki,"salvarlo? Si no hacen algo, ese valiente chico...",neutral
text1074,2,5,joven,ADJ,6,amod,una,DET,0,kiki,"ANUNCIADOR: Qué, qué fue eso?! Un ave...No, es una joven chica!",femenino
text1087,1,12,buen,ADJ,13,amod,un,DET,0,kiki,"KIKI: (a la escoba) Escucha, eres un buen chico, así que has lo",neutral
text1095,1,12,pleno,ADJ,13,amod,en,ADP,0,kiki,ANUNCIADOR: Ella lo atrapó!! Ella lo atrapó en pleno aire!!,masculino
text1096,1,8,emotiva,ADJ,7,amod,escena,NOUN,0,kiki,Acaban de aterrizar! Es una escena emotiva!,femenino
text1103,1,3,buena,ADJ,4,amod,:,PUNCT,0,kiki,"OSONO: Buena chica, Kiki! Bien por tí!",femenino
text1110,1,2,correcto,ADJ,1,amod,camino,NOUN,0,kiki,camino correcto y soy más confiada. Ha sido duro algunas,masculino
text1110,2,4,confiada,ADJ,4,ROOT,más,ADV,1,kiki,camino correcto y soy más confiada. Ha sido duro algunas,femenino
text1110,4,3,duro,ADJ,3,ROOT,sido,AUX,0,kiki,camino correcto y soy más confiada. Ha sido duro algunas,masculino
text1114,1,1,=,ADJ,2,amod,aquí---------------------------------,PUNCT,0,kiki,========================================================================,neutral
text1114,1,6,=,ADJ,2,punct,=,NOUN,0,kiki,========================================================================,neutral
text1114,1,7,=,ADJ,2,punct,=,ADJ,0,kiki,========================================================================,neutral
text1114,1,8,=,ADJ,2,punct,=,ADJ,0,kiki,========================================================================,neutral
text1114,1,9,=,ADJ,2,punct,=,ADJ,0,kiki,========================================================================,neutral
text1114,1,20,=,ADJ,2,punct,=,NOUN,0,kiki,========================================================================,neutral
text1114,1,21,=,ADJ,2,punct,=,ADJ,0,kiki,========================================================================,neutral
text1114,1,22,=,ADJ,2,punct,=,ADJ,0,kiki,========================================================================,neutral
text1114,1,23,=,ADJ,2,punct,=,ADJ,0,kiki,========================================================================,neutral
text1114,1,24,=,ADJ,2,punct,=,ADJ,0,kiki,========================================================================,neutral
text1114,1,32,=,ADJ,2,punct,=,NOUN,0,kiki,========================================================================,neutral
text1114,1,42,=,ADJ,2,punct,=,NOUN,0,kiki,========================================================================,neutral
text1114,1,44,=,ADJ,2,punct,=,NOUN,0,kiki,========================================================================,neutral
text1114,1,45,=,ADJ,2,punct,=,ADJ,0,kiki,========================================================================,neutral
text1114,1,53,=,ADJ,2,punct,=,NOUN,0,kiki,========================================================================,neutral
text1118,1,14,sola,ADJ,11,obj,tren,NOUN,0,kiki,"ima, hitori ressha ni notta no ahora, estoy abordando el tren sola.",femenino
text1120,1,9,andantes,ADJ,8,amod,carros,NOUN,0,kiki,"kuruma no nagare almacenes y casas y carros andantes,",neutral
text1125,1,15,inconstante,ADJ,11,advcl,un,DET,0,kiki,uwaki na koi o hayaku akiramenai A menos que se levante pronto siendo un inconstante,neutral
text1126,1,2,inconstante,ADJ,1,amod,kagiri,PROPN,0,kiki,"kagiri inconstante amante,",neutral
text1128,1,8,ansiosos,ADJ,9,amod,*,SYM,0,kiki,*fuan-na kimochi o nokoshita mama *Ansiosos sentimientos están quedando atrás como,masculino
text1135,1,4,nerviosos,ADJ,1,xcomp,estar,AUX,0,kiki,koro yo estar nerviosos por,masculino
text1140,1,7,completa,ADJ,6,amod,versión,NOUN,0,kiki,"* Repetir [en la versión completa de la canción, esa es; NO en la película]",femenino
text1142,1,4,adicional,ADJ,3,amod,verso,NOUN,0,kiki,"Para el verso adicional en Rouge no Dengon que no está en la película,",neutral
text1170,1,1,=,ADJ,2,amod,b^[(j,NOUN,0,kiki,========================================================================,neutral
text1170,1,6,=,ADJ,2,punct,=,NOUN,0,kiki,========================================================================,neutral
text1170,1,7,=,ADJ,2,punct,=,ADJ,0,kiki,========================================================================,neutral
text1170,1,8,=,ADJ,2,punct,=,ADJ,0,kiki,========================================================================,neutral
text1170,1,9,=,ADJ,2,punct,=,ADJ,0,kiki,========================================================================,neutral
text1170,1,20,=,ADJ,2,punct,=,NOUN,0,kiki,========================================================================,neutral
text1170,1,21,=,ADJ,2,punct,=,ADJ,0,kiki,========================================================================,neutral
text1170,1,22,=,ADJ,2,punct,=,ADJ,0,kiki,========================================================================,neutral
text1170,1,23,=,ADJ,2,punct,=,ADJ,0,kiki,========================================================================,neutral
text1170,1,24,=,ADJ,2,punct,=,ADJ,0,kiki,========================================================================,neutral
text1170,1,32,=,ADJ,2,punct,=,NOUN,0,kiki,========================================================================,neutral
text1170,1,42,=,ADJ,2,punct,=,NOUN,0,kiki,========================================================================,neutral
text1170,1,44,=,ADJ,2,punct,=,NOUN,0,kiki,========================================================================,neutral
text1170,1,45,=,ADJ,2,punct,=,ADJ,0,kiki,========================================================================,neutral
text1170,1,53,=,ADJ,2,punct,=,NOUN,0,kiki,========================================================================,neutral
